cites,authors,title,year,source,publisher,articleurl,citesurl,gsrank,querydate,type,doi,issn,citationurl,volume,issue,startpage,endpage,ecc,citesperyear,citesperauthor,authorcount,age,abstract,fulltexturl,relatedurl,title_clean,doi_clean
0,"George-Calin Seritan, Bogdan-Adrian Enache, Irina Vilciu, Sorin-Dan Grigorescu, Valeri Mladenov",COMPARISON STUDY OF TOP DEVELOPMENT BOARDS IN THE CONTEXT OF IOT,2022.0,Revue Roumaine Des Sciences Techniques-Serie Electrotechnique Et Energetique,Editura Acad Romane,,,714,8/22/24 16:58,Article,,0035-4066,,67.0,4.0,483.0,486.0,0,0.0,0,5,2.0,"The Internet of Things (IoT) is an uprising technology. However, this was possible due to an open-source hardware project -Arduino Uno, which made IoT accessible to the people. Combined, the IoT provided the means and methodologies, while the Arduino offered an easy-to-use, easy-to-program system which led to an ascending trend for both. After more than ten years of successful collaboration between IoT and Arduino systems, several new competitors launched development boards created especially for IoT. The most popular are Raspberry Pi Pico, ESP8266, STM32, etc. This paper applied a multicriterial analysis (MCA) to rank the performances of the development mentioned above boards in the IoT context. The main goal is to establish if Arduino Uno, which dominated the market, will continue to lead, or will be replaced by one of its competitors.",,,comparison study of top development boards in the context of iot,
0,"V Kharchenko, AL Kor, ...",Dependable IoT for Human and Industry: Introduction and Book Scope,2022.0,Dependable IoT for Human …,api.taylorfrancis.com,https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.1201/9781003337843-1&type=chapterpdf,,269,8/22/24 10:20,,,,,,,,,0,0.0,0,3,2.0,"… The well-known and popular Moore’s law is based on empirical observation over many … The creation of a standards-based, open source hardware and software platform paired with full …",,https://scholar.google.com/scholar?q=related:plwGZirPE1EJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,dependable iot for human and industry: introduction and book scope,
0,"J Lasser, J Schneider, T Lösch, ...","MapOSR-A mapping review dataset of empirical studies on Open Science [version 1; peer review: 2 approved, 2 approved",2022.0,Science [version 1 …,berlin-university-alliance.de,https://www.berlin-university-alliance.de/commitments/research-quality/_media/Lasser-et_al_-_2022_-MapOSR-A-mapping-review-dataset-of-empirical-studies-on-Open-Science.pdf,,217,8/22/24 10:20,PDF,,,,,,,,0,0.0,0,4,2.0,… Our aim was to identify all empirical studies concerned with … of empirical studies on defined Open Science elements. … to contribute to the collection of empirical studies on Open Science. …,https://www.berlin-university-alliance.de/commitments/research-quality/_media/Lasser-et_al_-_2022_-MapOSR-A-mapping-review-dataset-of-empirical-studies-on-Open-Science.pdf,https://scholar.google.com/scholar?q=related:DgzT9xhQOrcJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,"maposr-a mapping review dataset of empirical studies on open science [version 1; peer review: 2 approved, 2 approved",
0,Benjamin H. Paffhausen,"Open hardware in neuroscience, better, faster, funner",2022.0,Chemical Senses,Oxford Univ Press,,,713,8/22/24 16:58,Meeting Abstract,,0379-864X,,47.0,,,,0,0.0,0,1,2.0,,,,"open hardware in neuroscience, better, faster, funner",
83,"M Goldberg, F Schär",Metaverse governance: An empirical analysis of voting within Decentralized Autonomous Organizations,2023.0,Journal of Business Research,Elsevier,https://www.sciencedirect.com/science/article/pii/S0148296323001224,https://scholar.google.com/scholar?cites=4618267938301723338&as_sdt=2005&sciodt=2007&hl=en,175,8/22/24 10:20,HTML,,,,,,,,83,83.0,42,2,1.0,… virtual world and conduct an empirical analysis to study voter behavior within Decentralized Autonomous Organizations (DAOs). We provide empirical evidence that open standards and …,https://www.sciencedirect.com/science/article/pii/S0148296323001224,https://scholar.google.com/scholar?q=related:ysIMpDhiF0AJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,metaverse governance: an empirical analysis of voting within decentralized autonomous organizations,
64,"J Du, Z Shen, M Song, L Zhang",Nexus between digital transformation and energy technology innovation: An empirical test of A-share listed enterprises,2023.0,Energy Economics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0140988323000701,https://scholar.google.com/scholar?cites=10455122087470881927&as_sdt=2005&sciodt=2007&hl=en,182,8/22/24 10:20,HTML,,,,,,,,64,64.0,16,4,1.0,… We provide the results and carry out empirical analysis in Section 4 and mechanism analysis in Section 5. We conclude the paper in Section 6 by highlighting policy recommendations …,https://www.sciencedirect.com/science/article/pii/S0140988323000701,https://scholar.google.com/scholar?q=related:h9wKGyUOGJEJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,nexus between digital transformation and energy technology innovation: an empirical test of a-share listed enterprises,
22,"E Viciana, FM Arrabal-Campos, A Alcayde, R Baños, ...",All-in-one three-phase smart meter and power quality analyzer with extended IoT capabilities,2023.0,Measurement,Elsevier,https://www.sciencedirect.com/science/article/pii/S0263224122015056,https://scholar.google.com/scholar?cites=10609141072304965099&as_sdt=2005&sciodt=2007&hl=en,474,8/22/24 10:20,,,,,,,,,22,22.0,4,5,1.0,… With the aim of providing a low-cost device based on open-hardware and open-source … of 3Ph-oZm; Section 3 presents the empirical validation of the device in different applications; …,https://repositorio.ual.es/bitstream/handle/10835/15087/R2_ozm3_Meas.pdf?sequence=1,https://scholar.google.com/scholar?q=related:64W-epg9O5MJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,all-in-one three-phase smart meter and power quality analyzer with extended iot capabilities,
11,"L Dupont, F Kasmi, JM Pearce, RJ Ortt",“Do-It-Together” and Innovation: Transforming European Industry,2023.0,Journal of Innovation Economics …,cairn.info,https://www.cairn.info/revue-journal-of-innovation-economics-2023-1-page-1.htm,https://scholar.google.com/scholar?cites=5208187955885363494&as_sdt=2005&sciodt=2007&hl=en,180,8/22/24 10:20,HTML,,,,,,,,11,11.0,3,4,1.0,"… the development of an empirical application to validate the … the origin of Open-Source Hardware Business Models (… : the new values generated by Open-Source Hardware, immersive …",https://www.cairn.info/revue-journal-of-innovation-economics-2023-1-page-1.htm,https://scholar.google.com/scholar?q=related:JtEDClozR0gJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,“do-it-together” and innovation: transforming european industry,
10,"P Vimalnath, F Tietze, E Eppinger, A Jain, ...",Responsible intellectual property strategy for sustainability transition-An exploratory study,2023.0,World Patent …,Elsevier,https://www.sciencedirect.com/science/article/pii/S017221902300025X,https://scholar.google.com/scholar?cites=12873460738294651577&as_sdt=2005&sciodt=2007&hl=en,449,8/22/24 10:20,HTML,,,,,,,,10,10.0,2,5,1.0,"… exchange of IP, the empirical and conceptual research on RRI … on quality to go for pure open hardware option was too severe. … Open-source and open-hardware approach for enabling …",https://www.sciencedirect.com/science/article/pii/S017221902300025X,https://scholar.google.com/scholar?q=related:uZr9v1W4p7IJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,responsible intellectual property strategy for sustainability transition-an exploratory study,
6,"LP Priego, J Wareham",FROM BITS TO ATOMS: OPEN SOURCE HARDWARE AT CERN.,2023.0,MIS Quarterly,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=02767783&AN=164038023&h=5pe6zYbRY%2BOsML41pZ%2F%2Frm0tJ4p6%2BtgfcTZtB8GPVhXKx%2F235ca0Zr%2BcTPpELGxvSrfah1MAIbjFbPNJn0N0KA%3D%3D&crl=c,https://scholar.google.com/scholar?cites=4452505420596142357&as_sdt=2005&sciodt=2007&hl=en,37,8/22/24 10:20,,,,,,,,,6,6.0,3,2,1.0,"… The objectives of this paper are: (1) to provide an empirical description of the process of developing a hybrid object through open source development, and (2) to integrate the empirical …",,https://scholar.google.com/scholar?q=related:FWEi8xZ6yj0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,from bits to atoms: open source hardware at cern.,
5,"AK Chaudhary, V Gupta, K Gaurav, ...",Eeg control of a robotic wheelchair,2023.0,Human-Robot …,intechopen.com,https://www.intechopen.com/chapters/86899,https://scholar.google.com/scholar?cites=3287338016743523426&as_sdt=2005&sciodt=2007&hl=en,353,8/22/24 10:20,HTML,,,,,,,,5,5.0,1,4,1.0,"… In this study, we introduce a low-cost, open-source hardware-based, consumer-grade product … In empirical investigations using Motor Imagery with healthy volunteers, we were able to …",https://www.intechopen.com/chapters/86899,https://scholar.google.com/scholar?q=related:YoSiWIL4ni0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,eeg control of a robotic wheelchair,
4,"M El-Hadedy, X Guo, K Yoshii, Y Cai, R Herndon, ...",RECO-ASCON: Reconfigurable ASCON hash functions for IoT applications,2023.0,Integration,Elsevier,https://www.sciencedirect.com/science/article/pii/S0167926023001037,https://scholar.google.com/scholar?cites=16701523343055820328&as_sdt=2005&sciodt=2007&hl=en,419,8/22/24 10:20,,,,,,,,,4,4.0,1,6,1.0,"… The proposed design is implemented in Chisel hardware construction language, an open-source hardware library. It has been evaluated in various hardware platforms such as FPGAs, …",,https://scholar.google.com/scholar?q=related:KJa89v26x-cJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,reco-ascon: reconfigurable ascon hash functions for iot applications,
3,"A Ghani, T Dowrick, LJ McDaid",OSPEN: an open source platform for emulating neuromorphic hardware,2023.0,International Journal of …,discovery.ucl.ac.uk,https://discovery.ucl.ac.uk/id/eprint/10165162/,https://scholar.google.com/scholar?cites=11815323823975712387&as_sdt=2005&sciodt=2007&hl=en,79,8/22/24 10:20,,,,,,,,,3,3.0,1,3,1.0,"… from a fabricated device allowing empirical models to be developed. … It is shown through software simulations and empirical … to have an open-source hardware platform for modelling, …",https://discovery.ucl.ac.uk/id/eprint/10165162/1/20470-39420-1-PB.pdf,https://scholar.google.com/scholar?q=related:g0ZI6mp2-KMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,ospen: an open source platform for emulating neuromorphic hardware,
3,"M Nice, M Bunting, A Richardson, G Zachar, ...",Enabling mixed autonomy traffic control,2023.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2310.18776,https://scholar.google.com/scholar?cites=1234904110047759658&as_sdt=2005&sciodt=2007&hl=en,471,8/22/24 10:20,,,,,,,,,3,3.0,1,5,1.0,"… This paper introduces an extensible open-source hardware and software platform, enabling … Live connectivity between vehicles was leveraged to input empirical measurements from …",https://arxiv.org/pdf/2310.18776,https://scholar.google.com/scholar?q=related:Kg0Ry75CIxEJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,enabling mixed autonomy traffic control,
3,JT Meech,"Leveraging High-Level Synthesis and Large Language Models to Generate, Simulate, and Deploy a Uniform Random Number Generator Hardware Design",2023.0,arXiv preprint arXiv:2311.03489,arxiv.org,https://arxiv.org/abs/2311.03489,https://scholar.google.com/scholar?cites=11442027091383029792&as_sdt=2005&sciodt=2007&hl=en,296,8/22/24 10:20,,,,,,,,,3,3.0,3,1,1.0,… to fund competitions to generate open-source hardware designs using large language models. … To provide empirical evidence for the claims we have made in the previous sections we …,https://arxiv.org/pdf/2311.03489,https://scholar.google.com/scholar?q=related:IBBIZAQ_yp4J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,"leveraging high-level synthesis and large language models to generate, simulate, and deploy a uniform random number generator hardware design",
3,"H Send, H Hölzner, M Hassan",Community interaction in open business models: how IoT companies can handle community-generated innovation,2023.0,Design Science,cambridge.org,https://www.cambridge.org/core/journals/design-science/article/community-interaction-in-open-business-models-how-iot-companies-can-handle-communitygenerated-innovation/65DC2F1230CA9850586E70E2AD820C08,https://scholar.google.com/scholar?cites=2812890200106658306&as_sdt=2005&sciodt=2007&hl=en,320,8/22/24 10:20,,,,,,,,,3,3.0,1,3,1.0,"… Using the specific example of four open-source-hardware-based IoT companies, we discuss how co… 2012 A critical review of empirical research on open innovation adoption. Journal für …",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/65DC2F1230CA9850586E70E2AD820C08/S2053470123000033a.pdf/community-interaction-in-open-business-models-how-iot-companies-can-handle-community-generated-innovation.pdf,https://scholar.google.com/scholar?q=related:AuqI0btkCScJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,community interaction in open business models: how iot companies can handle community-generated innovation,
